"ruleId","displayName","enabled","type","severity","category","source","queryFrequency","queryPeriod","description","body"
"2a979ec4-9563-4834-a7a5-bea409d3599f","Least Common Processes Including Folder Depth","true","Hunting","none","SecurityEvents","SecurityEvent","none","none","本规则将识别Windows 安全日志中找到的最不常见的进程命令行","let Allowlist = dynamic (['foo.exe', 'baz.exe']);
let Sensitivity = 15;
let StartDate = ago(7d);
let Duration = 7d;
SecurityEvent
| where EventID == 4688 and TimeGenerated > StartDate and TimeGenerated < (StartDate + Duration)
| extend ProcArray = split(NewProcessName, '\\')
// ProcArrayLength is Folder Depth
| extend ProcArrayLength = arraylength(ProcArray)
| extend LastIndex = ProcArrayLength - 1
| extend Proc = ProcArray[LastIndex]
| where Proc !in (Allowlist)
// ProcArray[0] is the proc's Drive
| extend DriveDepthProc = strcat(ProcArray[0], '-', ProcArrayLength, '-', Proc)
| summarize StartTimeUtc = min(TimeGenerated), EndTimeUtc = max(TimeGenerated), TimesSeen = count(), HostCount = dcount(Computer), Hosts = makeset(Computer), UserCount = dcount(SubjectUserName), Users = makeset(SubjectUserName) by DriveDepthProc
| where TimesSeen < Sensitivity
| extend timestamp = StartTimeUtc"
"b2d38c95-0352-4d71-890b-5e2ac64a45f1","Dormant User Update MFA and Logs In","true","Hunting","none","AzureActiveDirectory","MultipleDataSources","none","none","This querys look for users accounts that have not been successfully logged into recently, who then have a MFA method added or updated before logging in.
Threat actors may look to re-activate dormant accounts and use them for access by adding MFA methods in the hope that changes to such dormant accounts may go un-noticed.'
","let starttime = todatetime('{{StartTimeISO}}');
let endtime = todatetime('{{EndTimeISO}}');
let lookback = endtime - 14d;
let active_users = (
    SigninLogs
    | where TimeGenerated between(lookback..starttime)
    | where ResultType == 0
    | extend UserPrincipalName == tolower(UserPrincipalName)
    | summarize by UserId);
AuditLogs
| where TimeGenerated between(starttime..endtime)
// Get users where they added MFA
| where OperationName =~ ""User registered security info""
| extend TargetUser = tolower(tostring(TargetResources[0].userPrincipalName))
| extend UserId = tostring(TargetResources[0].id)
// Check and see if this activity was from a user who is considered not active
| where UserId !in (active_users)
// Further reduce FP by just looking at users who have successfully logged in recently as well (avoiding hits for users adding MFA but not actually logging in)
| join kind=inner (SigninLogs | where TimeGenerated  between(starttime..endtime) | where ResultType == 0 | summarize max(TimeGenerated), make_set(IPAddress), make_set(UserAgent), make_set(LocationDetails) by UserPrincipalName, UserId
) on UserId
| extend LogonLocation = set_LocationDetails[0], LogonUserAgent = set_UserAgent[0], LogonIP = set_IPAddress[0]
| project-rename MostRecentLogon = max_TimeGenerated
| project-reorder TimeGenerated, TargetUser, OperationName, ResultDescription, MostRecentLogon, LogonUserAgent, LogonLocation, LogonIP
| extend AccountCustomEntity = TargetUser, IPCustomEntity = LogonIP"
"215d92a9-0473-4e06-8124-5a3dffce89b4","Attempts to sign in to disabled accounts","true","Detection","Medium","AzureActiveDirectory","SigninLogs","1d","1d","本规则检查AAD 登录失败日志： 50057 - 用户帐户被禁用，该帐户已被管理员禁用。出现连续3次尝试将报警","let timeframe = 1d;
let threshold = 3;
SigninLogs
| where TimeGenerated >= ago(timeframe)
| where ResultType == ""50057""
| where ResultDescription contains ""User account is disabled""
| summarize StartTimeUtc = min(TimeGenerated), EndTimeUtc = max(TimeGenerated), count(), applicationCount = dcount(AppDisplayName), 
applicationSet = makeset(AppDisplayName) by UserPrincipalName, IPAddress
| where applicationCount >= threshold
| extend timestamp = StartTimeUtc, AccountCustomEntity = UserPrincipalName, IPCustomEntity = IPAddress"
"a4064d34-d87c-4a2d-bb9d-552649f2683e","Common deployed resources","true","Hunting","none","AzureActivity","AzureActivity","none","none","本规则将查询查找常见的部署资源（资源名称和资源组）。 通常用于结合其他显示可疑部署的信号来评估资源部署是否是正常的","let timeframe = 7d;
AzureActivity
| where TimeGenerated >= ago(timeframe)
| where OperationNameValue =~ ""Microsoft.Compute/virtualMachines/write"" or OperationName =~ ""Microsoft.Resources/deployments/write"" 
| where ActivityStatusValue =~ ""Success""
| project Resource = Properties_d.resource, ResourceGroup
| evaluate basket()"
"378857c1-e5a3-4d8a-9a3e-73d898be2b53","Several deny actions registered","true","Detection","Medium","AzureFirewall","AzureFirewall","1h","1h","当攻击者尝试在网络上的资源之间移动或扫描时识别攻击模式，并在源在 Azure 防火墙中注册的拒绝操作超过 1 个时创建事件。","let threshold = 1;
AzureDiagnostics
    | where OperationName in (""AzureFirewallApplicationRuleLog"",""AzureFirewallNetworkRuleLog"")
    | extend msg_s_replaced0 = replace(@""\s\s"",@"" "",msg_s)
    | extend msg_s_replaced1 = replace(@""\.\s"",@"" "",msg_s_replaced0)
    | extend msg_a = split(msg_s_replaced1,"" "")
    | extend srcAddr_a = split(msg_a[3],"":"") , destAddr_a = split(msg_a[5],"":"")
    | extend protocol = tostring(msg_a[0]), srcIp = tostring(srcAddr_a[0]), srcPort = tostring(srcAddr_a[1]), destIp = tostring(destAddr_a[0]), destPort = tostring(destAddr_a[1]), action = tostring(msg_a[7])
    | where action == ""Deny""
    | extend url = iff(destIp matches regex ""\\d+\\.\\d+\\.\\d+\\.\\d+"","""",destIp)
    | summarize StartTime = min(TimeGenerated), count() by srcIp, destIp, url, action, protocol
    | where count_ >= [""threshold""]
    | extend timestamp = StartTime, URLCustomEntity = url, IPCustomEntity = srcIp"
"3ec73349-fc32-43ed-946b-070be3160f24","Failed Login Attempt by Expired account","true","Hunting","none","AzureActiveDirectory","MultipleDataSources","none","none","本规则将识别所有已过期帐户的登录尝试","let timeframe = 1d;
(union isfuzzy=true
(SecurityEvent
| where TimeGenerated >= ago(timeframe) 
| where EventID == 4625
//4625: An account failed to log on
| where AccountType == 'User' 
| where SubStatus == '0xc0000193' 
| extend Reason = 
case
( SubStatus == '0xc0000193', 'Windows EventID (4625) - Account has expired', ""Unknown"")
| project Computer, Account,  Reason , TimeGenerated
),
(
SecurityEvent
| where TimeGenerated >= ago(timeframe) 
| where EventID == 4769
//4769: A Kerberos service ticket was requested ( Kerberos Auth)
| parse EventData with * 'Status"">' Status ""<"" *
| parse EventData with * 'TargetUserName"">' TargetUserName ""<"" *
| where Status == '0x12'
| where TargetUserName !has ""$"" and isnotempty(TargetUserName)
| extend Reason = 
case(
Status == '0x12', 'Windows EventID (4769) - Account disabled, expired, locked out',
'Unknown'), Account = TargetUserName 
| project Computer, Account, Reason , TimeGenerated
),
(
SecurityEvent
| where TimeGenerated >= ago(timeframe) 
| where EventID == 4776 
// 4776: The domain controller attempted to validate the credentials for an account ( NTLM Auth)
| where Status == ""0xc0000193""
| extend Reason = 
case(
ErrorCode == '0xc0000193', 'Windows EventID (4776) - Account has expired',
'Unknown'), Account = TargetAccount 
| parse EventData with * 'Workstation"">' Workstation ""<"" *
| extend Workstation = trim_start(@""[\\]*"", Workstation)
| extend Computer = iff(isnotempty(Workstation), Workstation, Computer ) 
| project Computer, Account, Reason , TimeGenerated
) ,
(
SigninLogs
| where TimeGenerated >= ago(timeframe) 
| where ResultType == ""50057"" 
| extend Reason = 
case(
ResultType == '50057', 'SigninLogs( Result Code- 50057) - User account is disabled. The account has been disabled by an administrator.',
'Unknown'), Account = UserPrincipalName 
| project Computer, Account, Reason , TimeGenerated
) )
| summarize StartTimeUtc = min(TimeGenerated), EndTImeUtc = max(TimeGenerated), EventCount = count() by Computer, Account, Reason
| extend timestamp = StartTimeUtc, AccountCustomEntity = Account, HostCustomEntity = Computer
| order by EventCount desc"
"cde33084-4d44-4942-8660-5d24a99d64e9","Potential IIS brute force","true","Hunting","none","AzureMonitor(IIS)","W3CIISLog","none","none","This query shows when 1200 (20 per minute) or more failed attempts by cIP per hour occur on a given server and then a successful logon by cIP. 
This only includes when more than 1 user agent strings is used or more than 1 port is used.
This could be indicative of successful probing and password brute force success on your IIS servers. 
Feel free to adjust the threshold as needed - ConnectionCount >= 1200 
References: Status code mappings for your convenience, also inline if the mapping is not available
IIS status code mapping - https://support.microsoft.com/help/943891/the-http-status-code-in-iis-7-0-iis-7-5-and-iis-8-0
Win32 Status code mapping - https://msdn.microsoft.com/library/cc231199.aspx","let timeframe = ago(1h);
W3CIISLog
| where TimeGenerated >= timeframe
| where scStatus in (""401"",""403"")
| where cIP !startswith ""192.168."" and cIP != sIP and cIP != ""::1"" //and csUserName != ""-"" 
// Handling Exchange specific items in IIS logs to remove the unique log identifier in the URI
| extend csUriQuery = iff(csUriQuery startswith ""MailboxId="", tostring(split(csUriQuery, ""&"")[0]) , csUriQuery )
| extend csUriQuery = iff(csUriQuery startswith ""X-ARR-CACHE-HIT="", strcat(tostring(split(csUriQuery, ""&"")[0]),tostring(split(csUriQuery, ""&"")[1])) , csUriQuery )
| summarize FailStartTimeUtc = min(TimeGenerated), FailEndTimeUtc = max(TimeGenerated), makeset(sPort), makeset(csUserAgent), makeset(csUserName), csUserNameCount = dcount(csUserName), ConnectionCount = count() by Computer, sSiteName, sIP, cIP, csUriQuery, csMethod, scStatus, scSubStatus, scWin32Status
| extend csUserAgentPerIPCount = arraylength(set_csUserAgent)
| extend sPortCount = arraylength(set_sPort)
| extend scStatusFull = strcat(scStatus, ""."",scSubStatus) 
// Map common IIS codes
| extend scStatusFull_Friendly = case(
scStatusFull == ""401.0"", ""Access denied."",
scStatusFull == ""401.1"", ""Logon failed."",
scStatusFull == ""401.2"", ""Logon failed due to server configuration."",
scStatusFull == ""401.3"", ""Unauthorized due to ACL on resource."",
scStatusFull == ""401.4"", ""Authorization failed by filter."",
scStatusFull == ""401.5"", ""Authorization failed by ISAPI/CGI application."",
scStatusFull == ""403.0"", ""Forbidden."",
scStatusFull == ""403.4"", ""SSL required."",
""See - https://support.microsoft.com/help/943891/the-http-status-code-in-iis-7-0-iis-7-5-and-iis-8-0"")
// Mapping to Hex so can be mapped using website in comments above
| extend scWin32Status_Hex = tohex(tolong(scWin32Status)) 
// Map common win32 codes
| extend scWin32Status_Friendly = case(
scWin32Status_Hex =~ ""52e"", ""Logon failure: Unknown user name or bad password."", 
scWin32Status_Hex =~ ""533"", ""Logon failure: Account currently disabled."", 
scWin32Status_Hex =~ ""2ee2"", ""The request has timed out."", 
scWin32Status_Hex =~ ""0"", ""The operation completed successfully."", 
scWin32Status_Hex =~ ""1"", ""Incorrect function."", 
scWin32Status_Hex =~ ""2"", ""The system cannot find the file specified."", 
scWin32Status_Hex =~ ""3"", ""The system cannot find the path specified."", 
scWin32Status_Hex =~ ""4"", ""The system cannot open the file."", 
scWin32Status_Hex =~ ""5"", ""Access is denied."", 
scWin32Status_Hex =~ ""8009030e"", ""SEC_E_NO_CREDENTIALS"", 
scWin32Status_Hex =~ ""8009030C"", ""SEC_E_LOGON_DENIED"", 
""See - https://msdn.microsoft.com/library/cc231199.aspx"")
// decode URI when available
| extend decodedUriQuery = url_decode(csUriQuery)
| where (ConnectionCount >= 1200 and csUserAgentPerIPCount > 1) or (ConnectionCount >= 1200 and sPortCount > 1)
// now join back to see if there is a successful logon after so many failures
| join (
W3CIISLog
| where TimeGenerated >= timeframe
| where scStatus startswith ""20""
| where cIP !startswith ""192.168."" and cIP != sIP and cIP != ""::1""
| extend LogonSuccessTimeUtc = TimeGenerated, Success_scStatus = scStatus
| distinct LogonSuccessTimeUtc, Computer, sSiteName, sIP, cIP, Success_scStatus
) on Computer, sSiteName, sIP, cIP
| where FailEndTimeUtc < LogonSuccessTimeUtc and not(LogonSuccessTimeUtc between (FailStartTimeUtc .. FailEndTimeUtc))
| summarize makeset(LogonSuccessTimeUtc) by FailStartTimeUtc, FailEndTimeUtc, Computer, sSiteName, sIP, cIP, tostring(set_csUserName), csUserNameCount, csUriQuery, csMethod, scStatus, scSubStatus, scWin32Status, tostring(set_sPort), tostring(set_csUserAgent), ConnectionCount, csUserAgentPerIPCount, sPortCount, scStatusFull, scStatusFull_Friendly, scWin32Status_Hex, scWin32Status_Friendly
| project FailStartTimeUtc, FailEndTimeUtc, set_LogonSuccessTimeUtc, Computer, sSiteName, sIP, cIP, set_csUserName, csUserNameCount, csUriQuery, csMethod, scStatus, scSubStatus, scWin32Status, set_sPort, set_csUserAgent, ConnectionCount, csUserAgentPerIPCount, sPortCount, scStatusFull, scStatusFull_Friendly, scWin32Status_Hex, scWin32Status_Friendly
| extend timestamp = FailStartTimeUtc, IPCustomEntity = cIP, HostCustomEntity = Computer"
"570a0e53-54b9-4563-bfa3-a73a152b2202","OAuth Application Required Resource Access Update","true","Hunting","none","AzureActiveDirectory","AuditLogs","none","none","This hunting query identifies updates to the RequiredResourceAccess property of an OAuth application.
This property specifies resources that an application requires access to and the set of OAuth permission scopes and application roles that it needs under each of those resources.
This pre-configuration of required resource access drives the consent experience. The resourceAccess property of the requiredResourceAccess type is a collection of ResourceAccess.
A threat actor might update this property before granting permissions to an application.
'
","AuditLogs
| where Category =~ ""ApplicationManagement""
| where ActivityDisplayName has_any (""Update application"")
| where Result =~ ""success""
| where tostring(InitiatedBy.user.userPrincipalName) has ""@"" or tostring(InitiatedBy.app.displayName) has ""@""
| extend UserAgent = tostring(AdditionalDetails[0].value)
| extend InitiatingUser = tostring(parse_json(tostring(InitiatedBy.user)).userPrincipalName)
| extend InitiatingIpAddress = tostring(parse_json(tostring(InitiatedBy.user)).ipAddress)
| extend ModifiedApplication = tostring(TargetResources[0].displayName)
| extend ModifiedApplicationObjectId = tostring(TargetResources[0].id)
| extend ModifiedProperties = parse_json(tostring(TargetResources[0].modifiedProperties))
| extend ModifiedPropertyName = tostring(ModifiedProperties[0].displayName)
| extend ResourceAppId = parse_json(tostring(ModifiedProperties[0].newValue))[0].ResourceAppId
| where ModifiedPropertyName =~ ""RequiredResourceAccess""
| extend Type = tostring(TargetResources[0].type)
| project-away ModifiedProperties
| project-reorder TimeGenerated, OperationName, InitiatingUser, InitiatingIpAddress, UserAgent, ModifiedApplication, ModifiedApplicationObjectId, CorrelationId, TenantId
| extend timestamp = TimeGenerated, AccountCustomEntity = InitiatingUser, IPCustomEntity = InitiatingIpAddress"
"b162f44c-30ef-4c54-86af-252d0d67c7c8","Masquerading files","true","Hunting","none","SecurityEvents","SecurityEvent","none","none","本规则将识别出进程名为常见Windows服务（例如svchost), 但执行账号可疑的进程","let timeframe = 1d;
SecurityEvent
| where TimeGenerated >= ago(timeframe)
| where NewProcessName endswith ""\\svchost.exe""
| where SubjectUserSid !in (""S-1-5-18"", ""S-1-5-19"", ""S-1-5-20"")
| where NewProcessName !contains "":\\Windows\\System32""
| where NewProcessName !contains "":\\Windows\\Syswow64""
| summarize minTimeGenerated=min(TimeGenerated), maxTimeGenerated=max(TimeGenerated), count() by Computer, SubjectUserName, NewProcessName, CommandLine, Account
| project minTimeGenerated , maxTimeGenerated , count_ , Computer , SubjectUserName , NewProcessName , CommandLine, Account 
| extend timestamp = minTimeGenerated, HostCustomEntity = Computer, AccountCustomEntity = Account"
"33b2c562-82c2-4cfa-a8fb-2892ec46237b","Azure Sentinel Connectors Administrative Operations","true","Hunting","none","AzureActivity","AzureActivity","none","none","Identifies set of Azure Sentinel Data Connectors administrative operational detection queries for hunting activites'
","let opValues = dynamic([""Microsoft.SecurityInsights/dataConnectors/write"", ""Microsoft.SecurityInsights/dataConnectors/delete""]);
// Azure Sentinel Data Connectors Update / Delete
AzureActivity
| where OperationNameValue in (opValues)
| where ActivitySubstatusValue in (""Created"", ""OK"")
| sort by TimeGenerated desc
| extend timestamp = TimeGenerated, AccountCustomEntity = Caller, IPCustomEntity = CallerIpAddress"
